0
//Stage      Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
0            165          19             30         026            077            *              //Chaos Castle 4
0            164          19             30         038            080            *              //Chaos Castle 3
0            165          19             30         043            077            *              //Chaos Castle 4
0            164          19             30         038            086            *              //Chaos Castle 3
0            165          19             30         043            084            *              //Chaos Castle 4
0            164          19             30         041            082            *              //Chaos Castle 3
0            165          19             30         027            094            *              //Chaos Castle 4
0            164          19             30         032            091            *              //Chaos Castle 3
0            165          19             30         029            084            *              //Chaos Castle 4
0            164          19             30         042            090            *              //Chaos Castle 3
0            165          19             30         044            087            *              //Chaos Castle 4
0            164          19             30         030            078            *              //Chaos Castle 3
0            165          19             30         038            092            *              //Chaos Castle 4
0            164          19             30         040            098            *              //Chaos Castle 3
0            165          19             30         029            101            *              //Chaos Castle 4
0            164          19             30         033            103            *              //Chaos Castle 3
0            165          19             30         038            089            *              //Chaos Castle 4
0            164          19             30         042            105            *              //Chaos Castle 3
0            165          19             30         042            099            *              //Chaos Castle 4
0            164          19             30         035            105            *              //Chaos Castle 3
0            165          19             30         029            093            *              //Chaos Castle 4
0            164          19             30         028            097            *              //Chaos Castle 3
0            165          19             30         026            084            *              //Chaos Castle 4
0            164          19             30         028            079            *              //Chaos Castle 3
0            164          19             30         025            082            *              //Chaos Castle 3
0            165          19             30         029            076            *              //Chaos Castle 4
0            164          19             30         033            076            *              //Chaos Castle 3
0            165          19             30         035            079            *              //Chaos Castle 4
0            164          19             30         031            080            *              //Chaos Castle 3
0            165          19             30         041            079            *              //Chaos Castle 4
0            164          19             30         038            076            *              //Chaos Castle 3
0            165          19             30         036            081            *              //Chaos Castle 4
0            164          19             30         039            082            *              //Chaos Castle 3
0            165          19             30         041            086            *              //Chaos Castle 4
0            164          19             30         042            094            *              //Chaos Castle 3
0            165          19             30         035            092            *              //Chaos Castle 4
0            164          19             30         034            090            *              //Chaos Castle 3
0            165          19             30         038            101            *              //Chaos Castle 4
0            164          19             30         030            105            *              //Chaos Castle 3
0            165          19             30         026            102            *              //Chaos Castle 4
0            164          19             30         028            100            *              //Chaos Castle 3
0            165          19             30         038            106            *              //Chaos Castle 4
0            164          19             30         035            102            *              //Chaos Castle 3
0            165          19             30         042            102            *              //Chaos Castle 4
0            164          19             30         043            096            *              //Chaos Castle 3
0            165          19             30         030            088            *              //Chaos Castle 4
0            164          19             30         025            091            *              //Chaos Castle 3
0            165          19             30         029            091            *              //Chaos Castle 4
0            164          19             30         030            098            *              //Chaos Castle 3
0            165          19             30         041            093            *              //Chaos Castle 4
0            164          19             30         041            089            *              //Chaos Castle 3
0            165          19             30         043            091            *              //Chaos Castle 4
0            164          19             30         039            095            *              //Chaos Castle 3
0            165          19             30         032            101            *              //Chaos Castle 4
0            164          19             30         029            103            *              //Chaos Castle 3
0            165          19             30         033            105            *              //Chaos Castle 4
0            164          19             30         025            097            *              //Chaos Castle 3
0            165          19             30         024            094            *              //Chaos Castle 4
0            164          19             30         027            088            *              //Chaos Castle 3
0            165          19             30         032            094            *              //Chaos Castle 4
0            164          19             30         032            089            *              //Chaos Castle 3
0            165          19             30         036            092            *              //Chaos Castle 4
0            164          19             30         037            089            *              //Chaos Castle 3
0            165          19             30         040            091            *              //Chaos Castle 4
0            164          19             30         038            099            *              //Chaos Castle 3
0            165          19             30         040            101            *              //Chaos Castle 4
0            164          19             30         043            081            *              //Chaos Castle 3
0            165          19             30         036            076            *              //Chaos Castle 4
0            164          19             30         042            075            *              //Chaos Castle 3
0            165          19             30         026            075            *              //Chaos Castle 4
0            164          19             30         024            080            *              //Chaos Castle 3
0            165          19             30         030            082            *              //Chaos Castle 4
0            164          19             30         024            089            *              //Chaos Castle 3
0            165          19             30         024            086            *              //Chaos Castle 4
0            164          19             30         024            101            *              //Chaos Castle 3
0            165          19             30         037            104            *              //Chaos Castle 4
0            164          19             30         041            096            *              //Chaos Castle 3
0            165          19             30         039            087            *              //Chaos Castle 4
0            164          19             30         041            076            *              //Chaos Castle 3
0            165          19             30         038            084            *              //Chaos Castle 4
0            164          19             30         038            096            *              //Chaos Castle 3
0            165          19             30         030            095            *              //Chaos Castle 4
0            164          19             30         032            078            *              //Chaos Castle 3
0            165          19             30         029            086            *              //Chaos Castle 4
0            164          19             30         027            104            *              //Chaos Castle 3
0            165          19             30         040            104            *              //Chaos Castle 4
0            164          19             30         044            102            *              //Chaos Castle 3
0            165          19             30         043            098            *              //Chaos Castle 4
0            164          19             30         039            093            *              //Chaos Castle 3
0            165          19             30         041            084            *              //Chaos Castle 4
end

2
//Stage      Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
0            166          20             30         026            105            *              //Chaos Castle 5
0            167          20             30         026            098            *              //Chaos Castle 6
0            166          20             30         028            090            *              //Chaos Castle 5
0            167          20             30         027            086            *              //Chaos Castle 6
0            166          20             30         028            082            *              //Chaos Castle 5
0            167          20             30         026            079            *              //Chaos Castle 6
0            166          20             30         034            078            *              //Chaos Castle 5
0            167          20             30         033            081            *              //Chaos Castle 6
0            166          20             30         039            078            *              //Chaos Castle 5
0            167          20             30         026            077            *              //Chaos Castle 6
0            166          20             30         038            080            *              //Chaos Castle 5
0            167          20             30         043            077            *              //Chaos Castle 6
0            166          20             30         038            086            *              //Chaos Castle 5
0            167          20             30         043            084            *              //Chaos Castle 6
0            166          20             30         041            082            *              //Chaos Castle 5
0            167          20             30         027            094            *              //Chaos Castle 6
0            166          20             30         032            091            *              //Chaos Castle 5
0            167          20             30         029            084            *              //Chaos Castle 6
0            166          20             30         042            090            *              //Chaos Castle 5
0            167          20             30         044            087            *              //Chaos Castle 6
0            166          20             30         030            078            *              //Chaos Castle 5
0            167          20             30         038            092            *              //Chaos Castle 6
0            166          20             30         040            098            *              //Chaos Castle 5
0            167          20             30         029            101            *              //Chaos Castle 6
0            166          20             30         033            103            *              //Chaos Castle 5
0            167          20             30         038            089            *              //Chaos Castle 6
0            166          20             30         042            105            *              //Chaos Castle 5
0            167          20             30         042            099            *              //Chaos Castle 6
0            166          20             30         035            105            *              //Chaos Castle 5
0            167          20             30         029            093            *              //Chaos Castle 6
0            166          20             30         028            097            *              //Chaos Castle 5
0            167          20             30         026            084            *              //Chaos Castle 6
0            166          20             30         028            079            *              //Chaos Castle 5
0            166          20             30         025            082            *              //Chaos Castle 5
0            167          20             30         029            076            *              //Chaos Castle 6
0            166          20             30         033            076            *              //Chaos Castle 5
0            167          20             30         035            079            *              //Chaos Castle 6
0            166          20             30         031            080            *              //Chaos Castle 5
0            167          20             30         041            079            *              //Chaos Castle 6
0            166          20             30         038            076            *              //Chaos Castle 5
0            167          20             30         036            081            *              //Chaos Castle 6
0            166          20             30         039            082            *              //Chaos Castle 5
0            167          20             30         041            086            *              //Chaos Castle 6
0            166          20             30         042            094            *              //Chaos Castle 5
0            167          20             30         035            092            *              //Chaos Castle 6
0            166          20             30         034            090            *              //Chaos Castle 5
0            167          20             30         038            101            *              //Chaos Castle 6
0            166          20             30         030            105            *              //Chaos Castle 5
0            167          20             30         026            102            *              //Chaos Castle 6
0            166          20             30         028            100            *              //Chaos Castle 5
0            167          20             30         038            106            *              //Chaos Castle 6
0            166          20             30         035            102            *              //Chaos Castle 5
0            167          20             30         042            102            *              //Chaos Castle 6
0            166          20             30         043            096            *              //Chaos Castle 5
0            167          20             30         030            088            *              //Chaos Castle 6
0            166          20             30         025            091            *              //Chaos Castle 5
0            167          20             30         029            091            *              //Chaos Castle 6
0            166          20             30         030            098            *              //Chaos Castle 5
0            167          20             30         041            093            *              //Chaos Castle 6
0            166          20             30         041            089            *              //Chaos Castle 5
0            167          20             30         043            091            *              //Chaos Castle 6
0            166          20             30         039            095            *              //Chaos Castle 5
0            167          20             30         032            101            *              //Chaos Castle 6
0            166          20             30         029            103            *              //Chaos Castle 5
0            167          20             30         033            105            *              //Chaos Castle 6
0            166          20             30         025            097            *              //Chaos Castle 5
0            167          20             30         024            094            *              //Chaos Castle 6
0            166          20             30         027            088            *              //Chaos Castle 5
0            167          20             30         032            094            *              //Chaos Castle 6
0            166          20             30         032            089            *              //Chaos Castle 5
0            167          20             30         036            092            *              //Chaos Castle 6
0            166          20             30         037            089            *              //Chaos Castle 5
0            167          20             30         040            091            *              //Chaos Castle 6
0            166          20             30         038            099            *              //Chaos Castle 5
0            167          20             30         040            101            *              //Chaos Castle 6
0            166          20             30         043            081            *              //Chaos Castle 5
0            167          20             30         036            076            *              //Chaos Castle 6
0            166          20             30         042            075            *              //Chaos Castle 5
0            167          20             30         026            075            *              //Chaos Castle 6
0            166          20             30         024            080            *              //Chaos Castle 5
0            167          20             30         030            082            *              //Chaos Castle 6
0            166          20             30         024            089            *              //Chaos Castle 5
0            167          20             30         024            086            *              //Chaos Castle 6
0            166          20             30         024            101            *              //Chaos Castle 5
0            167          20             30         037            104            *              //Chaos Castle 6
0            166          20             30         041            096            *              //Chaos Castle 5
0            167          20             30         039            087            *              //Chaos Castle 6
0            166          20             30         041            076            *              //Chaos Castle 5
0            167          20             30         038            084            *              //Chaos Castle 6
0            166          20             30         038            096            *              //Chaos Castle 5
0            167          20             30         030            095            *              //Chaos Castle 6
0            166          20             30         032            078            *              //Chaos Castle 5
0            167          20             30         029            086            *              //Chaos Castle 6
0            166          20             30         027            104            *              //Chaos Castle 5
0            167          20             30         040            104            *              //Chaos Castle 6
0            166          20             30         044            102            *              //Chaos Castle 5
0            167          20             30         043            098            *              //Chaos Castle 6
0            166          20             30         039            093            *              //Chaos Castle 5
0            167          20             30         041            084            *              //Chaos Castle 6
end

3
//Stage      Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
0            168          21             30         026            105            *              //Chaos Castle 7
0            169          21             30         026            098            *              //Chaos Castle 8
0            168          21             30         028            090            *              //Chaos Castle 7
0            169          21             30         027            086            *              //Chaos Castle 8
0            168          21             30         028            082            *              //Chaos Castle 7
0            169          21             30         026            079            *              //Chaos Castle 8
0            168          21             30         034            078            *              //Chaos Castle 7
0            169          21             30         033            081            *              //Chaos Castle 8
0            168          21             30         039            078            *              //Chaos Castle 7
0            169          21             30         026            077            *              //Chaos Castle 8
0            168          21             30         038            080            *              //Chaos Castle 7
0            169          21             30         043            077            *              //Chaos Castle 8
0            168          21             30         038            086            *              //Chaos Castle 7
0            169          21             30         043            084            *              //Chaos Castle 8
0            168          21             30         041            082            *              //Chaos Castle 7
0            169          21             30         027            094            *              //Chaos Castle 8
0            168          21             30         032            091            *              //Chaos Castle 7
0            169          21             30         029            084            *              //Chaos Castle 8
0            168          21             30         042            090            *              //Chaos Castle 7
0            169          21             30         044            087            *              //Chaos Castle 8
0            168          21             30         030            078            *              //Chaos Castle 7
0            169          21             30         038            092            *              //Chaos Castle 8
0            168          21             30         040            098            *              //Chaos Castle 7
0            169          21             30         029            101            *              //Chaos Castle 8
0            168          21             30         033            103            *              //Chaos Castle 7
0            169          21             30         038            089            *              //Chaos Castle 8
0            168          21             30         042            105            *              //Chaos Castle 7
0            169          21             30         042            099            *              //Chaos Castle 8
0            168          21             30         035            105            *              //Chaos Castle 7
0            169          21             30         029            093            *              //Chaos Castle 8
0            168          21             30         028            097            *              //Chaos Castle 7
0            169          21             30         026            084            *              //Chaos Castle 8
0            168          21             30         028            079            *              //Chaos Castle 7
0            168          21             30         025            082            *              //Chaos Castle 7
0            169          21             30         029            076            *              //Chaos Castle 8
0            168          21             30         033            076            *              //Chaos Castle 7
0            169          21             30         035            079            *              //Chaos Castle 8
0            168          21             30         031            080            *              //Chaos Castle 7
0            169          21             30         041            079            *              //Chaos Castle 8
0            168          21             30         038            076            *              //Chaos Castle 7
0            169          21             30         036            081            *              //Chaos Castle 8
0            168          21             30         039            082            *              //Chaos Castle 7
0            169          21             30         041            086            *              //Chaos Castle 8
0            168          21             30         042            094            *              //Chaos Castle 7
0            169          21             30         035            092            *              //Chaos Castle 8
0            168          21             30         034            090            *              //Chaos Castle 7
0            169          21             30         038            101            *              //Chaos Castle 8
0            168          21             30         030            105            *              //Chaos Castle 7
0            169          21             30         026            102            *              //Chaos Castle 8
0            168          21             30         028            100            *              //Chaos Castle 7
0            169          21             30         038            106            *              //Chaos Castle 8
0            168          21             30         035            102            *              //Chaos Castle 7
0            169          21             30         042            102            *              //Chaos Castle 8
0            168          21             30         043            096            *              //Chaos Castle 7
0            169          21             30         030            088            *              //Chaos Castle 8
0            168          21             30         025            091            *              //Chaos Castle 7
0            169          21             30         029            091            *              //Chaos Castle 8
0            168          21             30         030            098            *              //Chaos Castle 7
0            169          21             30         041            093            *              //Chaos Castle 8
0            168          21             30         041            089            *              //Chaos Castle 7
0            169          21             30         043            091            *              //Chaos Castle 8
0            168          21             30         039            095            *              //Chaos Castle 7
0            169          21             30         032            101            *              //Chaos Castle 8
0            168          21             30         029            103            *              //Chaos Castle 7
0            169          21             30         033            105            *              //Chaos Castle 8
0            168          21             30         025            097            *              //Chaos Castle 7
0            169          21             30         024            094            *              //Chaos Castle 8
0            168          21             30         027            088            *              //Chaos Castle 7
0            169          21             30         032            094            *              //Chaos Castle 8
0            168          21             30         032            089            *              //Chaos Castle 7
0            169          21             30         036            092            *              //Chaos Castle 8
0            168          21             30         037            089            *              //Chaos Castle 7
0            169          21             30         040            091            *              //Chaos Castle 8
0            168          21             30         038            099            *              //Chaos Castle 7
0            169          21             30         040            101            *              //Chaos Castle 8
0            168          21             30         043            081            *              //Chaos Castle 7
0            169          21             30         036            076            *              //Chaos Castle 8
0            168          21             30         042            075            *              //Chaos Castle 7
0            169          21             30         026            075            *              //Chaos Castle 8
0            168          21             30         024            080            *              //Chaos Castle 7
0            169          21             30         030            082            *              //Chaos Castle 8
0            168          21             30         024            089            *              //Chaos Castle 7
0            169          21             30         024            086            *              //Chaos Castle 8
0            168          21             30         024            101            *              //Chaos Castle 7
0            169          21             30         037            104            *              //Chaos Castle 8
0            168          21             30         041            096            *              //Chaos Castle 7
0            169          21             30         039            087            *              //Chaos Castle 8
0            168          21             30         041            076            *              //Chaos Castle 7
0            169          21             30         038            084            *              //Chaos Castle 8
0            168          21             30         038            096            *              //Chaos Castle 7
0            169          21             30         030            095            *              //Chaos Castle 8
0            168          21             30         032            078            *              //Chaos Castle 7
0            169          21             30         029            086            *              //Chaos Castle 8
0            168          21             30         027            104            *              //Chaos Castle 7
0            169          21             30         040            104            *              //Chaos Castle 8
0            168          21             30         044            102            *              //Chaos Castle 7
0            169          21             30         043            098            *              //Chaos Castle 8
0            168          21             30         039            093            *              //Chaos Castle 7
0            169          21             30         041            084            *              //Chaos Castle 8
end

4
//Stage      Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
0            170          22             30         026            105            *              //Chaos Castle 9
0            171          22             30         026            098            *              //Chaos Castle 10
0            170          22             30         028            090            *              //Chaos Castle 9
0            171          22             30         027            086            *              //Chaos Castle 10
0            170          22             30         028            082            *              //Chaos Castle 9
0            171          22             30         026            079            *              //Chaos Castle 10
0            170          22             30         034            078            *              //Chaos Castle 9
0            171          22             30         033            081            *              //Chaos Castle 10
0            170          22             30         039            078            *              //Chaos Castle 9
0            171          22             30         026            077            *              //Chaos Castle 10
0            170          22             30         038            080            *              //Chaos Castle 9
0            171          22             30         043            077            *              //Chaos Castle 10
0            170          22             30         038            086            *              //Chaos Castle 9
0            171          22             30         043            084            *              //Chaos Castle 10
0            170          22             30         041            082            *              //Chaos Castle 9
0            171          22             30         027            094            *              //Chaos Castle 10
0            170          22             30         032            091            *              //Chaos Castle 9
0            171          22             30         029            084            *              //Chaos Castle 10
0            170          22             30         042            090            *              //Chaos Castle 9
0            171          22             30         044            087            *              //Chaos Castle 10
0            170          22             30         030            078            *              //Chaos Castle 9
0            171          22             30         038            092            *              //Chaos Castle 10
0            170          22             30         040            098            *              //Chaos Castle 9
0            171          22             30         029            101            *              //Chaos Castle 10
0            170          22             30         033            103            *              //Chaos Castle 9
0            171          22             30         038            089            *              //Chaos Castle 10
0            170          22             30         042            105            *              //Chaos Castle 9
0            171          22             30         042            099            *              //Chaos Castle 10
0            170          22             30         035            105            *              //Chaos Castle 9
0            171          22             30         029            093            *              //Chaos Castle 10
0            170          22             30         028            097            *              //Chaos Castle 9
0            171          22             30         026            084            *              //Chaos Castle 10
0            170          22             30         028            079            *              //Chaos Castle 9
0            170          22             30         025            082            *              //Chaos Castle 9
0            171          22             30         029            076            *              //Chaos Castle 10
0            170          22             30         033            076            *              //Chaos Castle 9
0            171          22             30         035            079            *              //Chaos Castle 10
0            170          22             30         031            080            *              //Chaos Castle 9
0            171          22             30         041            079            *              //Chaos Castle 10
0            170          22             30         038            076            *              //Chaos Castle 9
0            171          22             30         036            081            *              //Chaos Castle 10
0            170          22             30         039            082            *              //Chaos Castle 9
0            171          22             30         041            086            *              //Chaos Castle 10
0            170          22             30         042            094            *              //Chaos Castle 9
0            171          22             30         035            092            *              //Chaos Castle 10
0            170          22             30         034            090            *              //Chaos Castle 9
0            171          22             30         038            101            *              //Chaos Castle 10
0            170          22             30         030            105            *              //Chaos Castle 9
0            171          22             30         026            102            *              //Chaos Castle 10
0            170          22             30         028            100            *              //Chaos Castle 9
0            171          22             30         038            106            *              //Chaos Castle 10
0            170          22             30         035            102            *              //Chaos Castle 9
0            171          22             30         042            102            *              //Chaos Castle 10
0            170          22             30         043            096            *              //Chaos Castle 9
0            171          22             30         030            088            *              //Chaos Castle 10
0            170          22             30         025            091            *              //Chaos Castle 9
0            171          22             30         029            091            *              //Chaos Castle 10
0            170          22             30         030            098            *              //Chaos Castle 9
0            171          22             30         041            093            *              //Chaos Castle 10
0            170          22             30         041            089            *              //Chaos Castle 9
0            171          22             30         043            091            *              //Chaos Castle 10
0            170          22             30         039            095            *              //Chaos Castle 9
0            171          22             30         032            101            *              //Chaos Castle 10
0            170          22             30         029            103            *              //Chaos Castle 9
0            171          22             30         033            105            *              //Chaos Castle 10
0            170          22             30         025            097            *              //Chaos Castle 9
0            171          22             30         024            094            *              //Chaos Castle 10
0            170          22             30         027            088            *              //Chaos Castle 9
0            171          22             30         032            094            *              //Chaos Castle 10
0            170          22             30         032            089            *              //Chaos Castle 9
0            171          22             30         036            092            *              //Chaos Castle 10
0            170          22             30         037            089            *              //Chaos Castle 9
0            171          22             30         040            091            *              //Chaos Castle 10
0            170          22             30         038            099            *              //Chaos Castle 9
0            171          22             30         040            101            *              //Chaos Castle 10
0            170          22             30         043            081            *              //Chaos Castle 9
0            171          22             30         036            076            *              //Chaos Castle 10
0            170          22             30         042            075            *              //Chaos Castle 9
0            171          22             30         026            075            *              //Chaos Castle 10
0            170          22             30         024            080            *              //Chaos Castle 9
0            171          22             30         030            082            *              //Chaos Castle 10
0            170          22             30         024            089            *              //Chaos Castle 9
0            171          22             30         024            086            *              //Chaos Castle 10
0            170          22             30         024            101            *              //Chaos Castle 9
0            171          22             30         037            104            *              //Chaos Castle 10
0            170          22             30         041            096            *              //Chaos Castle 9
0            171          22             30         039            087            *              //Chaos Castle 10
0            170          22             30         041            076            *              //Chaos Castle 9
0            171          22             30         038            084            *              //Chaos Castle 10
0            170          22             30         038            096            *              //Chaos Castle 9
0            171          22             30         030            095            *              //Chaos Castle 10
0            170          22             30         032            078            *              //Chaos Castle 9
0            171          22             30         029            086            *              //Chaos Castle 10
0            170          22             30         027            104            *              //Chaos Castle 9
0            171          22             30         040            104            *              //Chaos Castle 10
0            170          22             30         044            102            *              //Chaos Castle 9
0            171          22             30         043            098            *              //Chaos Castle 10
0            170          22             30         039            093            *              //Chaos Castle 9
0            171          22             30         041            084            *              //Chaos Castle 10
end

5
//Stage      Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
0            172          23             30         026            105            *              //Chaos Castle 11
0            173          23             30         026            098            *              //Chaos Castle 12
0            172          23             30         028            090            *              //Chaos Castle 11
0            173          23             30         027            086            *              //Chaos Castle 12
0            172          23             30         028            082            *              //Chaos Castle 11
0            173          23             30         026            079            *              //Chaos Castle 12
0            172          23             30         034            078            *              //Chaos Castle 11
0            173          23             30         033            081            *              //Chaos Castle 12
0            172          23             30         039            078            *              //Chaos Castle 11
0            173          23             30         026            077            *              //Chaos Castle 12
0            172          23             30         038            080            *              //Chaos Castle 11
0            173          23             30         043            077            *              //Chaos Castle 12
0            172          23             30         038            086            *              //Chaos Castle 11
0            173          23             30         043            084            *              //Chaos Castle 12
0            172          23             30         041            082            *              //Chaos Castle 11
0            173          23             30         027            094            *              //Chaos Castle 12
0            172          23             30         032            091            *              //Chaos Castle 11
0            173          23             30         029            084            *              //Chaos Castle 12
0            172          23             30         042            090            *              //Chaos Castle 11
0            173          23             30         044            087            *              //Chaos Castle 12
0            172          23             30         030            078            *              //Chaos Castle 11
0            173          23             30         038            092            *              //Chaos Castle 12
0            172          23             30         040            098            *              //Chaos Castle 11
0            173          23             30         029            101            *              //Chaos Castle 12
0            172          23             30         033            103            *              //Chaos Castle 11
0            173          23             30         038            089            *              //Chaos Castle 12
0            172          23             30         042            105            *              //Chaos Castle 11
0            173          23             30         042            099            *              //Chaos Castle 12
0            172          23             30         035            105            *              //Chaos Castle 11
0            173          23             30         029            093            *              //Chaos Castle 12
0            172          23             30         028            097            *              //Chaos Castle 11
0            173          23             30         026            084            *              //Chaos Castle 12
0            172          23             30         028            079            *              //Chaos Castle 11
0            172          23             30         025            082            *              //Chaos Castle 11
0            173          23             30         029            076            *              //Chaos Castle 12
0            172          23             30         033            076            *              //Chaos Castle 11
0            173          23             30         035            079            *              //Chaos Castle 12
0            172          23             30         031            080            *              //Chaos Castle 11
0            173          23             30         041            079            *              //Chaos Castle 12
0            172          23             30         038            076            *              //Chaos Castle 11
0            173          23             30         036            081            *              //Chaos Castle 12
0            172          23             30         039            082            *              //Chaos Castle 11
0            173          23             30         041            086            *              //Chaos Castle 12
0            172          23             30         042            094            *              //Chaos Castle 11
0            173          23             30         035            092            *              //Chaos Castle 12
0            172          23             30         034            090            *              //Chaos Castle 11
0            173          23             30         038            101            *              //Chaos Castle 12
0            172          23             30         030            105            *              //Chaos Castle 11
0            173          23             30         026            102            *              //Chaos Castle 12
0            172          23             30         028            100            *              //Chaos Castle 11
0            173          23             30         038            106            *              //Chaos Castle 12
0            172          23             30         035            102            *              //Chaos Castle 11
0            173          23             30         042            102            *              //Chaos Castle 12
